# fm-lint.sh root cost table: <root path> TAB <ShellCheck CPU centiseconds>.
# Only orders the lint work queue; regenerate with: CI=true bin/fm-lint.sh --record-costs bin/fm-lint-costs.tsv
tests/fm-backend-herdr-stale-active-tab-e2e.test.sh	6
tests/fm-backend-herdr-workspace-per-home-e2e.test.sh	25
tests/fm-backend-herdr.test.sh	3328
tests/fm-backend-orca.test.sh	172
tests/fm-backend-tmux-smoke.test.sh	9
tests/fm-backend-zellij-smoke.test.sh	13
tests/fm-backend-zellij.test.sh	490
tests/fm-backend.test.sh	133
tests/fm-backlog-atomicity.test.sh	594
tests/fm-backlog-handoff.test.sh	135
tests/fm-backlog-read-bound.test.sh	76
tests/fm-bearings-board-lavish-live-e2e.test.sh	52
tests/fm-bearings-board-render.test.sh	59
tests/fm-bearings-board.test.sh	102
tests/fm-bearings-snapshot.test.sh	298
tests/fm-bootstrap-network-parallel.test.sh	71
tests/fm-bootstrap.test.sh	131
tests/fm-branch-supervision.test.sh	155
tests/fm-bridge-view.test.sh	164
tests/fm-brief.test.sh	147
tests/fm-browse-session.test.sh	66
tests/fm-busy-adapter-wiring.test.sh	99
tests/fm-busy-state.test.sh	96
tests/fm-calm-claude-mod-live-e2e.test.sh	66
tests/fm-calm-claude-mod-plugin.test.sh	55
tests/fm-calm-claude-mod.test.sh	56
tests/fm-calm-extension.test.sh	53
tests/fm-calm-pi-extension.test.sh	231
tests/fm-calm-pi-queue-retention-live-e2e.test.sh	50
tests/fm-capability.test.sh	94
tests/fm-captain-hold-lifecycle.test.sh	355
tests/fm-cd-pretool-check.test.sh	88
tests/fm-channel-intake.test.sh	665
tests/fm-chart-room.test.sh	75
tests/fm-check-unregister.test.sh	70
tests/fm-ci-workflow.test.sh	62
tests/fm-classify-corr-token.test.sh	381
tests/fm-classify-decision-key.test.sh	314
tests/fm-claude-continuity-live-e2e.test.sh	5
tests/fm-claude-stop-autoarm-live-e2e.test.sh	58
tests/fm-claude-stop-autoarm.test.sh	183
tests/fm-claude-trust.test.sh	120
tests/fm-cmux-claude-composer-live-e2e.test.sh	121
tests/fm-codex-continuity-live-e2e.test.sh	49
tests/fm-codex-hook-layer-live-e2e.test.sh	66
tests/fm-composer-codex-idle-live-e2e.test.sh	51
tests/fm-composer-ghost.test.sh	91
tests/fm-composer-lib.test.sh	122
tests/fm-composer-matrix-live-e2e.test.sh	75
tests/fm-continuity-pretool-check.test.sh	75
tests/fm-contributions.test.sh	103
tests/fm-control-herdr-smoke.test.sh	23
tests/fm-control-relaunch.test.sh	1215
tests/fm-control.test.sh	563
tests/fm-crew-state.test.sh	453
tests/fm-cursor-adapter.test.sh	416
tests/fm-cursor-harness.test.sh	449
tests/fm-cursor-primary-live-e2e.test.sh	68
tests/fm-cursor-primary-profile.test.sh	53
tests/fm-cursor-primary.test.sh	118
tests/fm-cursor-statusline.test.sh	61
tests/fm-daemon.test.sh	2437
tests/fm-decision-hold-lifecycle.test.sh	111
tests/fm-decision-surface.test.sh	61
tests/fm-deck.test.sh	146
tests/fm-deepgram-desk.test.sh	89
tests/fm-devin-harness.test.sh	299
tests/fm-devin-signals-live-e2e.test.sh	357
tests/fm-dispatch-resolve.test.sh	117
tests/fm-dispatch-select.test.sh	56
tests/fm-documentation-audiences.test.sh	53
tests/fm-dod-lib.test.sh	484
tests/fm-ensure-agents-md.test.sh	87
tests/fm-extension-binding.test.sh	741
tests/fm-file-eventwait.test.sh	218
tests/fm-fleet-ledger.test.sh	1076
tests/fm-fleet-snapshot-view.test.sh	360
tests/fm-fleet-status-lib.test.sh	84
tests/fm-fleet-sync.test.sh	91
tests/fm-forge-detect.test.sh	53
tests/fm-fork-surface.test.sh	66
tests/fm-fota-stage-run.test.sh	84
tests/fm-fota-stage.test.sh	65
tests/fm-gate-refuse.test.sh	91
tests/fm-gateway-install-v2.test.sh	59
tests/fm-gemini-harness.test.sh	84
tests/fm-git-strip-ai-trailers.test.sh	62
tests/fm-gitignore-config.test.sh	5
tests/fm-gotmp.test.sh	11
tests/fm-grok-continuity-live-e2e.test.sh	54
tests/fm-grok-harness.test.sh	79
tests/fm-grok-stop-live-e2e.test.sh	71
tests/fm-guard-stale-banner.test.sh	110
tests/fm-harness-adapter-instructions-live-e2e.test.sh	77
tests/fm-harness-adapter-references.test.sh	52
tests/fm-harness-exam.test.sh	1816
tests/fm-harness-liveness-drift-live-e2e.test.sh	70
tests/fm-harness-precedence.test.sh	104
tests/fm-herdr-attached-viewer-live-e2e.test.sh	74
tests/fm-herdr-lab.test.sh	102
tests/fm-herdr-layout-preview-e2e.test.sh	93
tests/fm-herdr-pi-stale-registration-live-e2e.test.sh	71
tests/fm-herdr-session-cleanup-e2e.test.sh	10
tests/fm-herdr-session-cleanup.test.sh	86
tests/fm-herdr-submit-confirm-live-e2e.test.sh	83
tests/fm-herdr-version-floor-live-e2e.test.sh	55
tests/fm-herdr-worker-presentation-e2e.test.sh	59
tests/fm-home-manifest.test.sh	62
tests/fm-home-port.test.sh	83
tests/fm-home-summary-refresh.test.sh	127
tests/fm-inactive-reconcile.test.sh	126
tests/fm-inbox.test.sh	95
tests/fm-install-herdr.test.sh	51
tests/fm-kimi-harness.test.sh	141
tests/fm-kimi-worker.test.sh	164
tests/fm-landed-completion-truth.test.sh	79
tests/fm-launch-prompt-signals-live-e2e.test.sh	15974
tests/fm-lint-workflows.test.sh	80
tests/fm-lint.test.sh	154
tests/fm-live-gate.test.sh	70
tests/fm-mail-check.test.sh	89
tests/fm-mail.test.sh	185
tests/fm-morning-intake.test.sh	743
tests/fm-muse-harness.test.sh	321
tests/fm-muse-signals-live-e2e.test.sh	304
tests/fm-nm-test-contract.test.sh	48
tests/fm-no-mistakes-ownership.test.sh	52
tests/fm-no-mistakes-required.test.sh	52
tests/fm-omp-harness.test.sh	414
tests/fm-omp-primary-live-e2e.test.sh	82
tests/fm-on.test.sh	234
tests/fm-opencode-primary-live-e2e.test.sh	88
tests/fm-operational-input.test.sh	57
tests/fm-order.test.sh	81
tests/fm-overlay.test.sh	66
tests/fm-peek-remote.test.sh	51
tests/fm-pending-reply.test.sh	20134
tests/fm-pi-branch-extension.test.sh	128
tests/fm-pi-branch-live-e2e.test.sh	67
tests/fm-pi-branch-responsiveness-live-e2e.test.sh	55
tests/fm-pi-codex-native.test.sh	50
tests/fm-pi-primary-live-e2e.test.sh	86
tests/fm-pi-primary-types.test.sh	5
tests/fm-pi-watch-extension.test.sh	162
tests/fm-pi-windows-shell-invocation.test.sh	49
tests/fm-pr-check-security.test.sh	293
tests/fm-pr-merge.test.sh	270
tests/fm-pr-reviewers.test.sh	51
tests/fm-pr-state-live-e2e.test.sh	47
tests/fm-pr-state.test.sh	57
tests/fm-present.test.sh	71
tests/fm-primary-handoff.test.sh	26977
tests/fm-primary.test.sh	141
tests/fm-prime-agent-adapter.test.sh	303
tests/fm-procevent-quota.test.sh	14
tests/fm-procevent-when.test.sh	259
tests/fm-procevent.test.sh	1372
tests/fm-project-origin.test.sh	63
tests/fm-project-presentation.test.sh	50
tests/fm-public-followup.test.sh	1204
tests/fm-quota-array-dispatch-live-e2e.test.sh	52
tests/fm-quota-choose.test.sh	33
tests/fm-read.test.sh	78
tests/fm-remote-backlog-handoff.test.sh	109
tests/fm-remote-doctor.test.sh	113
tests/fm-remote-entrypoint.test.sh	54
tests/fm-remote-herdr-guard.test.sh	89
tests/fm-remote-job-orphan-reap.test.sh	210
tests/fm-remote-job.test.sh	662
tests/fm-remote-reply.test.sh	5234
tests/fm-remote-secondmate-lifecycle-e2e.test.sh	349
tests/fm-remote-secondmate-parent-binding.test.sh	81
tests/fm-remote-secondmate-trace-context.test.sh	78
tests/fm-remote-transport-lanes.test.sh	247
tests/fm-review-diff.test.sh	59
tests/fm-rovo-harness.test.sh	328
tests/fm-rovo-signals-live-e2e.test.sh	112
tests/fm-second-opinion.test.sh	67
tests/fm-secondmate-harness.test.sh	339
tests/fm-secondmate-lifecycle-e2e.test.sh	88
tests/fm-secondmate-liveness.test.sh	101
tests/fm-secondmate-reconcile.test.sh	138
tests/fm-secondmate-restart.test.sh	104
tests/fm-secondmate-safety.test.sh	304
tests/fm-secondmate-sync.test.sh	246
tests/fm-send-agy-confirm.test.sh	52
tests/fm-send-inbox-doorbell-live-e2e.test.sh	73
tests/fm-send-inbox.test.sh	83
tests/fm-send-popup-settle.test.sh	54
tests/fm-send-remote-delivery.test.sh	4507
tests/fm-send-resolve-key.test.sh	126
tests/fm-send-secondmate-marker-herdr-e2e.test.sh	66
tests/fm-send-secondmate-marker.test.sh	76
tests/fm-send-settle.test.sh	55
tests/fm-send-steer-count.test.sh	53
tests/fm-send-strict.test.sh	75
tests/fm-session-lock-ancestry.test.sh	119
tests/fm-session-start.test.sh	292
tests/fm-sessionstart-hook-live-e2e.test.sh	92
tests/fm-sessionstart-instruction-refresh-live-e2e.test.sh	60
tests/fm-sessionstart-nudge.test.sh	101
tests/fm-shared-captain-inheritance.test.sh	85
tests/fm-shift.test.sh	118
tests/fm-spawn-account.test.sh	85
tests/fm-spawn-agent-up.test.sh	79
tests/fm-spawn-batch.test.sh	65
tests/fm-spawn-compact-adviser-disable-remote.test.sh	53
tests/fm-spawn-compact-adviser-disable.test.sh	74
tests/fm-spawn-dispatch-profile.test.sh	211
tests/fm-spawn-herdr-env.test.sh	65
tests/fm-spawn-herdr-presentation.test.sh	79
tests/fm-spawn-launch-preflight.test.sh	79
tests/fm-spawn-pool-base-freshen.test.sh	129
tests/fm-spawn-worktree-settle.test.sh	84
tests/fm-speak.test.sh	116
tests/fm-startup-memory-budget.test.sh	78
tests/fm-startup-network.test.sh	121
tests/fm-stat-shadowing.test.sh	9019
tests/fm-status-bar.test.sh	700
tests/fm-status-chrome-herdr-lab-e2e.test.sh	62
tests/fm-stow-cascade.test.sh	78
tests/fm-stow-contract.test.sh	50
tests/fm-subagent-pretool-check.test.sh	77
tests/fm-supervision-events.test.sh	60
tests/fm-supervision-host-live-e2e.test.sh	55
tests/fm-supervision-host.test.sh	122
tests/fm-supervision-instructions.test.sh	83
tests/fm-supervision-sentinel.test.sh	153
tests/fm-supervision-test-isolation.test.sh	131
tests/fm-tangle-guard.test.sh	84
tests/fm-task-delivery.test.sh	186
tests/fm-task-inbox.test.sh	131
tests/fm-tasks-axi.test.sh	73
tests/fm-teardown-endpoint-safety.test.sh	165
tests/fm-teardown.test.sh	319
tests/fm-test-fixture-cleanup.test.sh	55
tests/fm-test-fixtures.test.sh	89
tests/fm-test-isolation-proof.test.sh	74
tests/fm-test-run.test.sh	180
tests/fm-timeout-lib-tty.test.sh	58
tests/fm-timeout-lib.test.sh	142
tests/fm-tmux-agent-liveness.test.sh	180
tests/fm-tmux-submit-busy.test.sh	80
tests/fm-todo-render.test.sh	119
tests/fm-todo.test.sh	95
tests/fm-tool-update-check.test.sh	125
tests/fm-toolchain-drift.test.sh	87
tests/fm-trace-context-lib.test.sh	75
tests/fm-trace-context-spawn.test.sh	102
tests/fm-transition-lib.test.sh	51
tests/fm-tray.test.sh	72
tests/fm-triage-second-look-live-e2e.test.sh	55
tests/fm-triage-second-look.test.sh	2350
tests/fm-turnend-foreign-owner-arm-fix.test.sh	2
tests/fm-turnend-guard.test.sh	230
tests/fm-update.test.sh	83
tests/fm-upstream-ledger.test.sh	97
tests/fm-upstream-watch.test.sh	62
tests/fm-upstream.test.sh	97
tests/fm-vendor-auth-probe.test.sh	75
tests/fm-visible-status.test.sh	79
tests/fm-voice-relay-appserver.test.sh	84
tests/fm-voice-relay-freshness.test.sh	137
tests/fm-voice-relay.test.sh	128
tests/fm-wake-daemon-lifecycle-e2e.test.sh	80
tests/fm-wake-drain-open-decisions-cursor.test.sh	107
tests/fm-wake-drain-open-decisions.test.sh	86
tests/fm-wake-drain-outcome-backstop.test.sh	110
tests/fm-wake-drain-unread-status.test.sh	111
tests/fm-wake-queue.test.sh	325
tests/fm-watch-arm.test.sh	154
tests/fm-watch-caffeinate.test.sh	98
tests/fm-watch-checkpoint.test.sh	60
tests/fm-watch-presentation.test.sh	85
tests/fm-watch-recovery-loop.test.sh	84
tests/fm-watch-triage.test.sh	673
tests/fm-watcher-lock.test.sh	170
tests/fm-worker-account-live-e2e.test.sh	75
tests/fm-worker-account.test.sh	82
tests/fm-worker-boundary-regression.test.sh	76
tests/fm-x-mode.test.sh	342
tests/git-config-helpers.sh	2
tests/herdr-client-pair-fixture.sh	3
tests/herdr-test-safety.sh	2
tests/lib.sh	43
tests/no-mistakes-required-workflow.test.sh	52
tests/remote-herdr-fixture.sh	2
tests/secondmate-helpers.sh	53
tests/wake-helpers.sh	54
tests/zellij-test-safety.sh	3
